date,latitude,cloud_type,rh_percent,temperature_c,solar_energy_kwh_m2,predicted_liters_per_day
2025-11-02,43.6532,5.0,65.0,12.0,1.434907102182624,1.334230403052647
2025-11-02,43.6532,6.0,65.0,12.0,1.3645326590695577,1.2777197252328547
2025-11-02,43.6532,7.0,65.0,12.0,1.991020752479073,1.7807896642406957
2025-11-02,43.6532,8.0,65.0,12.0,2.011772894256993,1.7974536340883653
2025-11-02,43.6532,9.0,65.0,12.0,1.9863099526823709,1.777006892003944
2025-11-02,43.6532,10.0,65.0,12.0,1.9863099526823709,1.777006892003944
2025-11-07,43.6532,0.0,65.0,12.0,3.088854843223784,2.6623504391086987
2025-11-07,43.6532,1.0,65.0,12.0,3.081176055243947,2.6561843723608893
2025-11-07,43.6532,2.0,65.0,12.0,2.1392574736490375,1.8998237513401772
2025-11-07,43.6532,3.0,65.0,12.0,1.8962491102463481,1.7046880355278176
2025-11-07,43.6532,4.0,65.0,12.0,1.3575235416591596,1.272091403952305
2025-11-07,43.6532,5.0,65.0,12.0,1.3575235416591596,1.272091403952305
2025-11-07,43.6532,6.0,65.0,12.0,1.276775822668313,1.2072509856026554
2025-11-07,43.6532,7.0,65.0,12.0,1.8993572728101062,1.7071838900665153
2025-11-07,43.6532,8.0,65.0,12.0,1.9231299774961967,1.726273371929446
2025-11-07,43.6532,9.0,65.0,12.0,1.8953577828646733,1.7039722996403326
2025-11-07,43.6532,10.0,65.0,12.0,1.8953577828646733,1.7039722996403326
2025-11-12,43.6532,0.0,65.0,12.0,2.8901486678028507,2.502789380245689
2025-11-12,43.6532,1.0,65.0,12.0,2.879275967825808,2.4940586021641242
2025-11-12,43.6532,2.0,65.0,12.0,1.9726975058532885,1.7660760972001908
2025-11-12,43.6532,3.0,65.0,12.0,1.7871815476372415,1.6171067827527048
2025-11-12,43.6532,4.0,65.0,12.0,1.2750913299450872,1.205898337945905
2025-11-12,43.6532,5.0,65.0,12.0,1.2750913299450872,1.205898337945905
2025-11-12,43.6532,6.0,65.0,12.0,1.173152562999381,1.1240415080885031
2025-11-12,43.6532,7.0,65.0,12.0,1.8641373959789989,1.678902328971136
2025-11-12,43.6532,8.0,65.0,12.0,1.8927959404430066,1.7019151401757344
2025-11-12,43.6532,9.0,65.0,12.0,1.8588357519407095,1.6746451088083898
2025-11-12,43.6532,10.0,65.0,12.0,1.8588357519407095,1.6746451088083898
2025-11-17,43.6532,0.0,65.0,12.0,2.7132523265449517,2.3607416182155965
2025-11-17,43.6532,1.0,65.0,12.0,2.7060152034192924,2.3549302083456918
2025-11-17,43.6532,2.0,65.0,12.0,1.7908983250502535,1.6200913550153535
2025-11-17,43.6532,3.0,65.0,12.0,1.6726246570829462,1.5251175996376058
2025-11-17,43.6532,4.0,65.0,12.0,1.1756157523357995,1.126019449125647
2025-11-17,43.6532,5.0,65.0,12.0,1.1756157523357993,1.1260194491256468
2025-11-17,43.6532,6.0,65.0,12.0,1.0628419324100795,1.0354620717252938
2025-11-17,43.6532,7.0,65.0,12.0,1.7199550669482997,1.5631239187594848
2025-11-17,43.6532,8.0,65.0,12.0,1.7517032593114703,1.5886177172271108
2025-11-17,43.6532,9.0,65.0,12.0,1.7139775544904938,1.5583239762558665
2025-11-17,43.6532,10.0,65.0,12.0,1.7139775544904938,1.5583239762558665
2025-11-22,43.6532,0.0,65.0,12.0,2.5520856730369514,2.231324795448672
2025-11-22,43.6532,1.0,65.0,12.0,2.546854361768922,2.2271240525004443
2025-11-22,43.6532,2.0,65.0,12.0,1.6676596938326083,1.5211307341475844
2025-11-22,43.6532,3.0,65.0,12.0,1.5362030260179955,1.4155710298924504
2025-11-22,43.6532,4.0,65.0,12.0,1.1270775049366797,1.0870432364641538
2025-11-22,43.6532,5.0,65.0,12.0,1.1270775049366795,1.0870432364641536
2025-11-22,43.6532,6.0,65.0,12.0,0.9925797224143076,0.979041517098689
2025-11-22,43.6532,7.0,65.0,12.0,1.6178850660544288,1.4811617080417063
2025-11-22,43.6532,8.0,65.0,12.0,1.6519454058791676,1.5085121609209715
2025-11-22,43.6532,9.0,65.0,12.0,1.6086835169009668,1.4737728640714765
2025-11-22,43.6532,10.0,65.0,12.0,1.6086835169009668,1.4737728640714765
2025-11-27,43.6532,0.0,65.0,12.0,2.398022630898921,2.1076121726118338
2025-11-27,43.6532,1.0,65.0,12.0,2.3938463977120708,2.104258657362793
2025-11-27,43.6532,2.0,65.0,12.0,1.5671127672634648,1.4403915521125623
2025-11-27,43.6532,3.0,65.0,12.0,1.4428070042552557,1.3405740244169704
2025-11-27,43.6532,4.0,65.0,12.0,1.1272260788009507,1.0871625412771635
2025-11-27,43.6532,5.0,65.0,12.0,1.1272260788009507,1.0871625412771635
2025-11-27,43.6532,6.0,65.0,12.0,0.9779328558255084,0.9672800832278832
2025-11-27,43.6532,7.0,65.0,12.0,1.5473534329683345,1.4245248066735725
2025-11-27,43.6532,8.0,65.0,12.0,1.5792630846845332,1.4501482570016802
2025-11-27,43.6532,9.0,65.0,12.0,1.529920722268149,1.4105263399813237
2025-11-27,43.6532,10.0,65.0,12.0,1.529920722268149,1.4105263399813237
2025-12-02,43.6532,0.0,65.0,12.0,2.274711755857693,2.0085935399537274
2025-12-02,43.6532,1.0,65.0,12.0,2.271545841379878,2.006051310628042
2025-12-02,43.6532,2.0,65.0,12.0,1.426207839728725,1.3272448953021663
2025-12-02,43.6532,3.0,65.0,12.0,1.26589920663862,1.198517062930812
2025-12-02,43.6532,4.0,65.0,12.0,1.0183357643137108,0.9997236187439098
2025-12-02,43.6532,5.0,65.0,12.0,1.0183357643137105,0.9997236187439096
2025-12-02,43.6532,6.0,65.0,12.0,0.9055609821400654,0.9091654686584725
2025-12-02,43.6532,7.0,65.0,12.0,1.4291906346998506,1.32964007966398
2025-12-02,43.6532,8.0,65.0,12.0,1.453333671427019,1.3490269381558964
2025-12-02,43.6532,9.0,65.0,12.0,1.4025720435030853,1.3082653509329776
2025-12-02,43.6532,10.0,65.0,12.0,1.4025720435030853,1.3082653509329776
2025-12-07,43.6532,0.0,65.0,12.0,2.19016970015848,1.9407062692272596
2025-12-07,43.6532,1.0,65.0,12.0,2.1867647189970767,1.9379720693546527
2025-12-07,43.6532,2.0,65.0,12.0,1.388825563271612,1.2972269273071044
2025-12-07,43.6532,3.0,65.0,12.0,1.23158716230504,1.1709644913309472
2025-12-07,43.6532,4.0,65.0,12.0,1.011776719366361,0.9944567056511879
2025-12-07,43.6532,5.0,65.0,12.0,1.011776719366361,0.9944567056511879
2025-12-07,43.6532,6.0,65.0,12.0,0.8771979853045069,0.8863899821995191
2025-12-07,43.6532,7.0,65.0,12.0,1.3675807467244714,1.2801673396197506
2025-12-07,43.6532,8.0,65.0,12.0,1.3908928372121032,1.2988869482813188
2025-12-07,43.6532,9.0,65.0,12.0,1.3412697050360576,1.2590395731439543
2025-12-07,43.6532,10.0,65.0,12.0,1.3412697050360576,1.2590395731439543
2025-12-12,43.6532,0.0,65.0,12.0,2.1303193580251154,1.8926464444941677
2025-12-12,43.6532,1.0,65.0,12.0,2.1267540128393776,1.8897834723100202
2025-12-12,43.6532,2.0,65.0,12.0,1.3519365001224097,1.267605009598295
2025-12-12,43.6532,3.0,65.0,12.0,1.205566265393512,1.15006971111099
2025-12-12,43.6532,4.0,65.0,12.0,0.9906612614229557,0.9775009929226335
2025-12-12,43.6532,5.0,65.0,12.0,0.9906612614229557,0.9775009929226335
2025-12-12,43.6532,6.0,65.0,12.0,0.8409930526850512,0.8573174213060961
2025-12-12,43.6532,7.0,65.0,12.0,1.4012008858404772,1.3071643113299032
2025-12-12,43.6532,8.0,65.0,12.0,1.427633018467628,1.3283893138295053
2025-12-12,43.6532,9.0,65.0,12.0,1.3704592288408435,1.2824787607591974
2025-12-12,43.6532,10.0,65.0,12.0,1.3704592288408435,1.2824787607591974
2025-12-17,43.6532,0.0,65.0,12.0,2.09563323760516,1.8647934897969434
2025-12-17,43.6532,1.0,65.0,12.0,2.0913679630977153,1.8613684743674654
2025-12-17,43.6532,2.0,65.0,12.0,1.342778662983584,1.260251266375818
2025-12-17,43.6532,3.0,65.0,12.0,1.200905185552074,1.1463268639983155
2025-12-17,43.6532,4.0,65.0,12.0,0.9709108519194511,0.9616414140913192
2025-12-17,43.6532,5.0,65.0,12.0,0.9709108519194511,0.9616414140913192
2025-12-17,43.6532,6.0,65.0,12.0,0.8164043795735877,0.837572716797591
2025-12-17,43.6532,7.0,65.0,12.0,1.383607464573925,1.2930367940528618
2025-12-17,43.6532,8.0,65.0,12.0,1.4097520788691573,1.3140309193319333
2025-12-17,43.6532,9.0,65.0,12.0,1.3537941818791766,1.2690967280489789
2025-12-17,43.6532,10.0,65.0,12.0,1.3537941818791766,1.2690967280489789
2025-12-22,43.6532,0.0,65.0,12.0,2.0896856790413003,1.8600176002701643
2025-12-22,43.6532,1.0,65.0,12.0,2.085511634671365,1.8566658426411062
2025-12-22,43.6532,2.0,65.0,12.0,1.343567020575124,1.2608843175218245
2025-12-22,43.6532,3.0,65.0,12.0,1.2012690720960126,1.1466190648930983
2025-12-22,43.6532,4.0,65.0,12.0,0.9775349185702722,0.9669605396119285
2025-12-22,43.6532,5.0,65.0,12.0,0.9775349185702723,0.9669605396119287
2025-12-22,43.6532,6.0,65.0,12.0,0.80698582510458,0.8300096175589777
2025-12-22,43.6532,7.0,65.0,12.0,1.3752977659059136,1.2863641060224487
2025-12-22,43.6532,8.0,65.0,12.0,1.4008587967716835,1.3068896138076618
2025-12-22,43.6532,9.0,65.0,12.0,1.3453543324183361,1.262319528931924
2025-12-22,43.6532,10.0,65.0,12.0,1.3453543324183361,1.262319528931924
2025-12-27,43.6532,0.0,65.0,12.0,2.1017845802873496,1.8697330179707419
2025-12-27,43.6532,1.0,65.0,12.0,2.0979196115586474,1.866629448081594
2025-12-27,43.6532,2.0,65.0,12.0,1.3579892494055095,1.272465367272624
2025-12-27,43.6532,3.0,65.0,12.0,1.2224648172585169,1.163639248258589
2025-12-27,43.6532,4.0,65.0,12.0,1.0223519090041333,1.002948582930319
2025-12-27,43.6532,5.0,65.0,12.0,1.0223519090041333,1.002948582930319
2025-12-27,43.6532,6.0,65.0,12.0,0.8522891818298554,0.8663882130093739
2025-12-27,43.6532,7.0,65.0,12.0,1.3745391921071572,1.2857549712620473
2025-12-27,43.6532,8.0,65.0,12.0,1.402699139490317,1.3083674090107245
2025-12-27,43.6532,9.0,65.0,12.0,1.3488301398838338,1.2651106023267185
2025-12-27,43.6532,10.0,65.0,12.0,1.3488301398838334,1.2651106023267182
